customer_id	email	first_name	last_name	registration_date	recency_days	frequency	monetary_value	avg_order_value	first_order_date	last_order_date	recency_score	frequency_score	monetary_score	rfm_segment	customer_segment
5296	johnny23@example.org	Jorge	Williams	2024-12-08	3	8	11332.95	666.644118	2025-03-13	2025-09-11	1	1	1	111	Lost Customers
9505	obenson@example.net	Teresa	Martinez	2025-08-04	7	6	11282.28	867.867692	2025-08-04	2025-09-07	1	1	1	111	Lost Customers
2473	michaelowen@example.com	Angela	Arellano	2023-05-06	147	3	11275.10	1025.009091	2023-05-26	2025-04-20	3	3	1	331	Need Attention
5828	rwilson@example.com	Sue	Salinas	2024-05-10	11	11	11270.06	563.503000	2024-05-15	2025-09-03	1	1	1	111	Lost Customers
9919	victor01@example.org	Brian	White	2021-10-12	24	6	11265.38	625.854444	2022-02-28	2025-08-21	1	1	1	111	Lost Customers
2811	xvargas@example.org	Ruben	Henry	2022-08-15	25	6	11261.74	592.723158	2023-02-09	2025-08-20	1	1	1	111	Lost Customers
8855	wgilbert@example.org	Patricia	Thompson	2023-08-30	37	10	11248.51	468.687917	2023-11-10	2025-08-08	2	1	1	211	Lost Customers
4634	villanuevaeric@example.org	Patrick	Brown	2023-01-21	129	9	11238.88	488.646957	2023-03-05	2025-05-08	3	1	1	311	Potential Loyalists
6415	coopergeorge@example.com	Christopher	Owens	2025-06-19	9	10	11233.18	534.913333	2025-06-21	2025-09-05	1	1	1	111	Lost Customers
8757	nbarnes@example.org	Eric	Gordon	2024-12-07	92	9	11228.83	534.706190	2024-12-26	2025-06-14	3	1	1	311	Potential Loyalists
5411	rileywhite@example.com	Ann	Harrison	2024-02-22	14	10	11217.16	415.450370	2024-02-25	2025-08-31	1	1	1	111	Lost Customers
9922	garciajulie@example.com	James	Fletcher	2022-09-26	68	12	11171.96	465.498333	2022-10-09	2025-07-08	2	1	1	211	Lost Customers
7619	leetammy@example.org	Dustin	Schwartz	2025-05-31	20	6	11169.87	797.847857	2025-06-01	2025-08-25	1	1	1	111	Lost Customers
6934	goliver@example.net	Tracy	Tapia	2022-04-26	476	7	11168.38	656.963529	2022-05-23	2024-05-26	5	1	1	511	New Customers
7488	bernardpaula@example.com	Ariel	Johnson	2024-04-13	19	12	11149.36	384.460690	2024-07-02	2025-08-26	1	1	1	111	Lost Customers
4408	michelle58@example.com	Jessica	Blankenship	2022-11-23	22	7	11148.37	506.744091	2023-09-29	2025-08-23	1	1	1	111	Lost Customers
1585	jeremy29@example.net	Taylor	Watkins	2023-12-13	5	9	11132.39	463.849583	2024-02-24	2025-09-09	1	1	1	111	Lost Customers
555	franklinjames@example.net	Jeffrey	Walls	2023-06-27	80	8	11107.86	504.902727	2023-08-08	2025-06-26	3	1	1	311	Potential Loyalists
4571	amberbrewer@example.net	Isaac	Lopez	2023-06-01	132	12	11086.82	369.560667	2023-06-12	2025-05-05	3	1	1	311	Potential Loyalists
9336	upage@example.com	Lisa	Oconnor	2024-08-24	11	11	11085.22	527.867619	2024-11-08	2025-09-03	1	1	1	111	Lost Customers
8054	debbiethompson@example.org	Ricardo	Young	2022-11-12	99	9	11072.91	553.645500	2022-11-25	2025-06-07	3	1	1	311	Potential Loyalists
9016	james32@example.com	Erika	Rosales	2024-08-24	58	8	11037.33	501.696818	2024-08-25	2025-07-18	2	1	1	211	Lost Customers
1382	ymontgomery@example.org	Kelsey	Osborne	2022-08-31	196	11	11027.88	408.440000	2023-02-19	2025-03-02	4	1	1	411	New Customers
5433	mary81@example.org	Cory	Vaughan	2024-04-26	72	6	11015.56	786.825714	2024-06-08	2025-07-04	2	2	1	221	Lost Customers
4266	oarnold@example.com	Lawrence	Norris	2025-08-12	2	10	11013.31	500.605000	2025-08-18	2025-09-12	1	1	1	111	Lost Customers
683	paul01@example.com	Mitchell	Lee	2025-08-04	2	5	10987.52	732.501333	2025-08-18	2025-09-12	1	2	1	121	Lost Customers
1249	msmith@example.com	Matthew	Brooks	2023-05-23	221	8	10960.29	476.534348	2023-11-18	2025-02-05	4	1	1	411	New Customers
2533	carpenterkelly@example.com	Eric	Parker	2024-10-16	35	4	10957.95	644.585294	2024-11-10	2025-08-10	2	2	1	221	Lost Customers
2427	pmorales@example.com	Whitney	Gibbs	2024-11-13	16	7	10957.41	608.745000	2024-11-17	2025-08-29	1	1	1	111	Lost Customers
1784	jasonallen@example.net	Bruce	Smith	2024-08-01	39	5	10939.91	781.422143	2024-11-18	2025-08-06	2	2	1	221	Lost Customers
5697	uferguson@example.org	Jason	Martinez	2024-03-07	268	5	10929.45	683.090625	2024-07-16	2024-12-20	4	2	1	421	New Customers
6332	dholden@example.net	Benjamin	Salazar	2022-07-20	163	8	10909.81	436.392400	2022-09-12	2025-04-04	3	1	1	311	Potential Loyalists
2450	thomasmegan@example.net	Jesse	Mejia	2023-03-03	94	10	10904.19	495.645000	2023-03-04	2025-06-12	3	1	1	311	Potential Loyalists
6834	nathan52@example.org	Brianna	Malone	2023-08-10	4	11	10889.07	573.108947	2023-08-20	2025-09-10	1	1	1	111	Lost Customers
3414	lmathis@example.com	Andrew	Miller	2023-09-28	171	5	10880.49	906.707500	2023-10-03	2025-03-27	4	2	1	421	New Customers
6048	gzamora@example.org	Daniel	Massey	2025-06-26	19	7	10858.30	723.886667	2025-06-30	2025-08-26	1	1	1	111	Lost Customers
2114	ericharris@example.net	Kari	Price	2023-11-28	45	9	10854.50	471.934783	2023-12-07	2025-07-31	2	1	1	211	Lost Customers
9170	shamilton@example.net	Tanner	Sullivan	2025-03-16	3	6	10843.87	774.562143	2025-03-22	2025-09-11	1	1	1	111	Lost Customers
9326	michaelcampbell@example.com	Donald	Bray	2025-04-23	28	8	10830.36	902.530000	2025-05-31	2025-08-17	2	1	1	211	Lost Customers
5603	sherry44@example.net	Wendy	Fields	2024-09-09	45	12	10820.21	470.443913	2024-10-20	2025-07-31	2	1	1	211	Lost Customers
2468	brettthomas@example.net	Bridget	Hall	2022-08-18	220	8	10810.85	491.402273	2022-11-24	2025-02-06	4	1	1	411	New Customers
5350	sarahrasmussen@example.net	Anthony	Johnson	2022-07-27	143	7	10803.91	491.086818	2023-09-27	2025-04-24	3	1	1	311	Potential Loyalists
8063	xgonzalez@example.net	Kimberly	Jones	2023-09-21	112	8	10779.18	513.294286	2023-10-01	2025-05-25	3	1	1	311	Potential Loyalists
3831	jeffery45@example.net	Micheal	Smith	2025-06-11	11	4	10764.78	1196.086667	2025-06-17	2025-09-03	1	2	1	121	Lost Customers
7250	irodriguez@example.com	Paul	Stuart	2025-05-09	5	11	10754.78	512.132381	2025-05-10	2025-09-09	1	1	1	111	Lost Customers
204	warnerchristopher@example.com	Deanna	Rivera	2023-11-30	58	9	10754.39	537.719500	2024-04-06	2025-07-18	2	1	1	211	Lost Customers
4648	monica87@example.org	Amy	Nash	2023-07-22	10	13	10751.89	383.996071	2023-07-26	2025-09-04	1	1	1	111	Lost Customers
9847	lindsay62@example.com	Sydney	Davis	2022-04-30	232	8	10736.76	631.574118	2022-08-14	2025-01-25	4	1	1	411	New Customers
1973	marissa64@example.org	Julia	Estrada	2024-02-26	73	5	10735.79	1073.579000	2024-03-05	2025-07-03	2	2	1	221	Lost Customers
7051	moralesrachel@example.net	Jason	Burke	2022-01-17	100	7	10734.83	536.741500	2022-07-15	2025-06-06	3	1	1	311	Potential Loyalists
7269	antoniocampbell@example.net	Melissa	Roth	2023-10-08	134	7	10730.81	564.779474	2024-01-29	2025-05-03	3	1	1	311	Potential Loyalists
2476	zharris@example.net	Charles	Solis	2022-05-04	48	6	10730.47	825.420769	2023-03-12	2025-07-28	2	1	1	211	Lost Customers
2628	gentryeduardo@example.org	Robert	Ruiz	2024-06-25	91	8	10726.29	487.558636	2024-07-16	2025-06-15	3	1	1	311	Potential Loyalists
7	perezantonio@example.com	Richard	Jones	2022-07-31	79	8	10717.80	510.371429	2023-04-19	2025-06-27	3	1	1	311	Potential Loyalists
2599	hahnperry@example.com	Peter	Carpenter	2023-03-14	104	4	10711.16	1190.128889	2023-10-25	2025-06-02	3	2	1	321	Potential Loyalists
8557	whitethomas@example.net	Sarah	Lozano	2021-10-26	80	8	10702.90	445.954167	2022-10-19	2025-06-26	3	1	1	311	Potential Loyalists
5616	christinacosta@example.com	Patricia	Day	2023-07-17	41	6	10700.49	891.707500	2023-07-17	2025-08-04	2	1	1	211	Lost Customers
9438	maria44@example.net	Suzanne	Alvarado	2024-04-29	60	9	10692.43	562.759474	2024-05-01	2025-07-16	2	1	1	211	Lost Customers
1309	vbarnes@example.com	Christopher	Martin	2023-09-23	206	7	10657.50	592.083333	2023-12-06	2025-02-20	4	1	1	411	New Customers
9269	hendersonjared@example.net	Robert	Calderon	2023-09-21	16	9	10656.73	507.463333	2023-10-10	2025-08-29	1	1	1	111	Lost Customers
848	gmosley@example.org	Wayne	Hampton	2024-07-06	23	10	10648.02	484.000909	2024-08-06	2025-08-22	1	1	1	111	Lost Customers
4845	joshuasherman@example.com	Samuel	Hall	2024-11-01	77	8	10640.69	625.922941	2024-11-18	2025-06-29	3	1	1	311	Potential Loyalists
1022	danastevens@example.net	Sherry	Parker	2024-10-08	111	8	10640.12	818.470769	2024-12-05	2025-05-26	3	1	1	311	Potential Loyalists
9701	uramirez@example.net	Michael	Hamilton	2023-11-06	6	13	10633.83	408.993462	2023-11-18	2025-09-08	1	1	1	111	Lost Customers
5369	walkersamantha@example.org	Janet	Randall	2024-02-12	117	7	10626.94	885.578333	2024-03-20	2025-05-20	3	1	1	311	Potential Loyalists
6651	erin84@example.com	Debbie	Simmons	2024-07-02	67	11	10624.67	379.452500	2024-08-12	2025-07-09	2	1	1	211	Lost Customers
8576	doylealexander@example.com	Donald	Chandler	2022-11-20	24	5	10619.80	663.737500	2023-10-04	2025-08-21	1	2	1	121	Lost Customers
7107	nicholaswilson@example.com	Robert	Love	2023-09-26	25	11	10614.99	408.268846	2023-09-27	2025-08-20	1	1	1	111	Lost Customers
4288	danielle93@example.com	Sara	Wilson	2024-12-02	43	10	10613.21	663.325625	2024-12-26	2025-08-02	2	1	1	211	Lost Customers
808	elizabethpatterson@example.com	Jasmine	Patrick	2022-03-01	439	8	10609.79	530.489500	2022-08-29	2024-07-02	5	1	1	511	New Customers
4145	vallen@example.com	David	Mitchell	2024-09-26	3	10	10606.75	365.750000	2024-12-21	2025-09-11	1	1	1	111	Lost Customers
6844	mariagreen@example.org	Katrina	Woodard	2022-06-01	24	8	10596.33	481.651364	2022-12-26	2025-08-21	1	1	1	111	Lost Customers
7276	ovalencia@example.com	Jenna	Martinez	2024-01-12	83	3	10592.21	756.586429	2025-04-07	2025-06-23	3	3	1	331	Need Attention
7839	alyssagardner@example.org	Christine	Gray	2022-02-17	610	4	10560.27	812.328462	2022-05-27	2024-01-13	5	3	1	531	Need Attention
5306	fernandonelson@example.org	Mark	Morrison	2023-11-02	51	8	10551.30	527.565000	2024-02-13	2025-07-25	2	1	1	211	Lost Customers
9858	daniellehaney@example.net	Sean	Morgan	2025-06-17	9	12	10550.99	555.315263	2025-06-18	2025-09-05	1	1	1	111	Lost Customers
4330	carolyn38@example.com	Sara	Guerrero	2025-07-05	26	5	10535.26	810.404615	2025-07-11	2025-08-19	1	2	1	121	Lost Customers
9062	eugenehamilton@example.com	Amy	Kirby	2024-12-02	76	6	10529.68	584.982222	2024-12-06	2025-06-30	3	2	1	321	Potential Loyalists
6336	walter93@example.com	Steven	Cervantes	2025-09-07	1	3	10505.44	1167.271111	2025-09-08	2025-09-13	1	3	1	131	Others
7127	troymay@example.net	Kyle	Thomas	2024-08-01	1	8	10501.75	552.723684	2025-03-09	2025-09-13	1	1	1	111	Lost Customers
890	rogersallen@example.com	Cody	Lang	2021-11-07	269	10	10497.65	456.419565	2022-05-21	2024-12-19	4	1	1	411	New Customers
8651	coxkaren@example.net	Reginald	Rogers	2025-02-04	124	10	10489.24	476.783636	2025-03-02	2025-05-13	3	1	1	311	Potential Loyalists
629	bdavis@example.com	Christina	Hamilton	2023-04-03	168	9	10481.71	698.780667	2023-05-05	2025-03-30	4	1	1	411	New Customers
8929	dawn99@example.org	Jose	Holland	2025-01-18	10	6	10480.54	806.195385	2025-02-14	2025-09-04	1	1	1	111	Lost Customers
2618	molly44@example.org	Melissa	Williams	2023-07-21	45	5	10473.63	523.681500	2023-08-01	2025-07-31	2	2	1	221	Lost Customers
3001	paigeyoung@example.org	Amy	Villa	2025-01-06	9	8	10467.82	455.122609	2025-01-24	2025-09-05	1	1	1	111	Lost Customers
2906	xlarson@example.com	Kristen	Guzman	2021-10-23	218	7	10467.00	805.153846	2022-04-20	2025-02-08	4	1	1	411	New Customers
424	malikbrown@example.net	Lori	Lee	2024-03-07	65	9	10466.85	498.421429	2024-03-23	2025-07-11	2	1	1	211	Lost Customers
7827	jonathanhill@example.org	Audrey	Rogers	2025-04-18	3	8	10464.56	475.661818	2025-04-19	2025-09-11	1	1	1	111	Lost Customers
2524	dakota45@example.com	Cathy	Harris	2024-09-28	61	10	10462.76	360.784828	2024-11-15	2025-07-15	2	1	1	211	Lost Customers
4025	cannonvictoria@example.net	Steven	Wise	2022-12-24	68	8	10435.12	521.756000	2023-04-30	2025-07-08	2	1	1	211	Lost Customers
5722	ayoung@example.net	Daniel	Walker	2023-01-30	38	12	10433.27	401.279615	2023-03-28	2025-08-07	2	1	1	211	Lost Customers
8537	aguilartracy@example.com	Lynn	Kennedy	2023-04-07	310	6	10428.05	613.414706	2023-06-15	2024-11-08	4	1	1	411	New Customers
8604	thompsonjennifer@example.net	Deanna	Christian	2022-10-07	262	9	10424.85	548.676316	2023-01-26	2024-12-26	4	1	1	411	New Customers
9240	fatkinson@example.net	John	Jensen	2024-07-19	59	8	10397.03	452.044783	2024-08-01	2025-07-17	2	1	1	211	Lost Customers
950	kimberly43@example.net	Patricia	Flores	2023-06-24	78	8	10396.78	577.598889	2023-11-21	2025-06-28	3	1	1	311	Potential Loyalists
6092	david38@example.org	Matthew	Campbell	2023-05-21	144	5	10393.37	1154.818889	2024-01-06	2025-04-23	3	2	1	321	Potential Loyalists
6087	hcastro@example.org	Anthony	Clark	2023-06-01	271	3	10382.49	943.862727	2023-10-06	2024-12-17	4	3	1	431	Need Attention
3386	matthewnunez@example.net	Mary	Coffey	2022-11-10	111	7	10376.65	648.540625	2022-12-13	2025-05-26	3	1	1	311	Potential Loyalists
562	robert73@example.org	David	Ramirez	2022-03-14	307	6	10370.86	691.390667	2023-04-22	2024-11-11	4	1	1	411	New Customers
7722	russellmichele@example.net	Amy	Rangel	2024-10-26	47	11	10367.79	471.263182	2024-10-27	2025-07-29	2	1	1	211	Lost Customers
7059	ybryan@example.com	Tanya	Brooks	2023-09-04	179	4	10359.63	941.784545	2024-02-01	2025-03-19	4	2	1	421	New Customers
6329	darylreyes@example.com	Nicole	Berry	2024-03-09	79	6	10347.90	689.860000	2024-06-17	2025-06-27	3	2	1	321	Potential Loyalists
4320	noblebrian@example.net	Aaron	Chambers	2025-02-07	24	6	10342.30	608.370588	2025-02-13	2025-08-21	1	1	1	111	Lost Customers
9874	gonzalezsarah@example.org	Juan	Perez	2022-11-21	65	8	10338.03	608.119412	2023-03-19	2025-07-11	2	1	1	211	Lost Customers
7483	rita19@example.net	Jennifer	Simon	2022-05-19	74	7	10333.55	574.086111	2023-04-18	2025-07-02	2	1	1	211	Lost Customers
332	jgutierrez@example.net	Aaron	Davis	2024-09-06	9	8	10329.73	737.837857	2024-11-15	2025-09-05	1	1	1	111	Lost Customers
5811	christine31@example.org	Tammy	Lewis	2025-05-09	36	6	10321.03	645.064375	2025-05-16	2025-08-09	2	1	1	211	Lost Customers
9467	timothyanderson@example.com	Crystal	Weber	2023-08-10	200	5	10313.08	859.423333	2024-06-05	2025-02-26	4	2	1	421	New Customers
7785	gardnerjohn@example.net	Stacey	Lopez	2024-10-25	23	8	10301.48	572.304444	2024-11-09	2025-08-22	1	1	1	111	Lost Customers
2185	tarabarnes@example.com	Amanda	Cook	2022-12-18	7	7	10294.34	605.549412	2023-11-24	2025-09-07	1	1	1	111	Lost Customers
2007	raymond62@example.org	Carla	Jennings	2025-03-31	4	6	10288.27	791.405385	2025-04-07	2025-09-10	1	1	1	111	Lost Customers
1725	davismichelle@example.com	Eric	Hodges	2025-05-15	10	6	10262.88	540.151579	2025-06-24	2025-09-04	1	1	1	111	Lost Customers
7185	michael54@example.org	John	House	2023-06-05	3	11	10259.75	446.076087	2023-08-15	2025-09-11	1	1	1	111	Lost Customers
3879	scottcollins@example.net	Rebecca	Lee	2021-12-30	246	4	10256.43	788.956154	2022-01-26	2025-01-11	4	3	1	431	Need Attention
7901	ewilliams@example.org	Dana	Williams	2025-05-12	13	10	10255.64	732.545714	2025-05-12	2025-09-01	1	1	1	111	Lost Customers
1113	alexiswalters@example.org	Fernando	Morris	2024-03-25	97	8	10242.94	512.147000	2024-04-03	2025-06-09	3	1	1	311	Potential Loyalists
5375	brownmarissa@example.org	Victoria	Valdez	2022-07-16	49	8	10237.87	568.770556	2022-08-31	2025-07-27	2	1	1	211	Lost Customers
4640	phall@example.net	Dale	Burns	2025-08-18	3	11	10230.28	465.012727	2025-08-23	2025-09-11	1	1	1	111	Lost Customers
7655	scarter@example.org	Emily	Guerra	2022-06-08	21	12	10226.16	393.313846	2022-09-06	2025-08-24	1	1	1	111	Lost Customers
6045	zhardy@example.com	James	Cruz	2025-07-27	3	8	10220.61	567.811667	2025-08-03	2025-09-11	1	1	1	111	Lost Customers
8571	blackdaniel@example.net	Richard	Villanueva	2024-08-11	42	8	10218.92	537.837895	2024-12-15	2025-08-03	2	1	1	211	Lost Customers
8671	janethebert@example.org	Brandon	Myers	2023-01-28	441	5	10217.67	785.974615	2023-08-08	2024-06-30	5	2	1	521	New Customers
6022	ecoleman@example.net	Jonathan	Martinez	2023-01-21	13	10	10216.73	444.205652	2023-07-17	2025-09-01	1	1	1	111	Lost Customers
4932	murraycrystal@example.org	Joshua	Johnson	2022-03-08	111	8	10216.59	444.199565	2023-03-11	2025-05-26	3	1	1	311	Potential Loyalists
7121	eric58@example.net	Patrick	Wilson	2023-07-25	151	6	10198.54	728.467143	2023-12-27	2025-04-16	3	1	1	311	Potential Loyalists
6387	oliviastevenson@example.com	Heidi	Hernandez	2025-08-16	1	11	10196.59	443.330000	2025-08-19	2025-09-13	1	1	1	111	Lost Customers
1417	ashley14@example.org	Kimberly	Ross	2024-10-07	91	11	10190.35	566.130556	2024-10-10	2025-06-15	3	1	1	311	Potential Loyalists
227	orose@example.com	Candice	Carr	2022-02-27	100	6	10183.31	599.018235	2022-10-28	2025-06-06	3	1	1	311	Potential Loyalists
4107	nleach@example.net	Rachael	Horn	2024-01-20	161	6	10180.89	783.145385	2024-01-27	2025-04-06	3	1	1	311	Potential Loyalists
9667	christopherklein@example.org	Cynthia	Moreno	2021-12-23	269	8	10179.05	462.684091	2022-03-25	2024-12-19	4	1	1	411	New Customers
2239	terri76@example.com	Angel	Roberson	2023-08-16	85	6	10160.04	597.649412	2023-11-19	2025-06-21	3	2	1	321	Potential Loyalists
5250	james86@example.net	Kenneth	Turner	2025-05-06	18	7	10147.69	1014.769000	2025-05-14	2025-08-27	1	1	1	111	Lost Customers
9408	adam21@example.net	Noah	Jones	2023-03-30	245	7	10147.31	596.900588	2023-07-18	2025-01-12	4	1	1	411	New Customers
9190	chelsea38@example.org	James	Warner	2022-01-12	65	4	10137.42	1126.380000	2024-05-15	2025-07-11	2	3	1	231	Others
3609	shelly47@example.net	Caitlin	Page	2025-02-27	16	8	10136.79	533.515263	2025-02-27	2025-08-29	1	1	1	111	Lost Customers
210	jodistewart@example.org	Christopher	Hahn	2022-10-10	72	5	10126.28	632.892500	2022-11-03	2025-07-04	2	2	1	221	Lost Customers
9578	burtonkimberly@example.net	Patricia	Day	2022-03-30	42	7	10124.58	421.857500	2022-07-01	2025-08-03	2	1	1	211	Lost Customers
6393	bryantmatthew@example.com	April	Blevins	2022-06-14	38	9	10109.31	388.819615	2022-08-03	2025-08-07	2	1	1	211	Lost Customers
7951	lmoody@example.org	Jorge	Young	2025-03-28	10	10	10108.86	421.202500	2025-04-10	2025-09-04	1	1	1	111	Lost Customers
445	scottbrian@example.org	Kristina	Williamson	2021-10-10	17	6	10105.48	594.440000	2022-07-18	2025-08-28	1	1	1	111	Lost Customers
4961	nicoleporter@example.org	Jennifer	Garcia	2024-05-23	8	8	10098.32	504.916000	2024-07-08	2025-09-06	1	1	1	111	Lost Customers
7952	cristian46@example.net	Thomas	Kemp	2022-07-15	256	10	10071.25	402.850000	2022-07-28	2025-01-01	4	1	1	411	New Customers
7317	perezdaniel@example.org	Ellen	Rogers	2024-02-02	239	6	10050.39	717.885000	2024-04-06	2025-01-18	4	1	1	411	New Customers
6402	millersarah@example.com	Heather	Spears	2022-09-20	336	8	10049.46	628.091250	2022-09-22	2024-10-13	5	1	1	511	New Customers
1932	joshua70@example.com	Jessica	Miller	2022-08-04	75	8	10045.19	456.599545	2022-10-03	2025-07-01	3	1	1	311	Potential Loyalists
1515	samuel08@example.org	Bryan	Johnson	2023-12-27	74	6	10040.06	627.503750	2024-01-18	2025-07-02	2	2	1	221	Lost Customers
2987	douglaswright@example.com	Adam	Copeland	2024-11-15	35	7	10034.64	716.760000	2025-01-06	2025-08-10	2	1	1	211	Lost Customers
7174	david30@example.org	Charlene	Torres	2023-03-30	162	6	10033.35	627.084375	2023-04-06	2025-04-05	3	1	1	311	Potential Loyalists
593	michaeljones@example.com	William	Evans	2024-11-27	48	9	10020.09	527.373158	2024-12-12	2025-07-28	2	1	1	211	Lost Customers
6312	chad77@example.net	Tammy	Hooper	2022-12-14	95	5	9981.07	712.933571	2023-02-19	2025-06-11	3	2	1	321	Potential Loyalists
5144	watkinswilliam@example.org	Katrina	West	2024-07-06	24	15	9975.37	399.014800	2024-09-16	2025-08-21	1	1	1	111	Lost Customers
72	sandovalamy@example.com	Brian	Stone	2025-02-28	26	5	9972.86	664.857333	2025-03-27	2025-08-19	1	2	1	121	Lost Customers
4420	krogers@example.com	Dustin	Day	2022-04-04	262	7	9966.02	398.640800	2022-06-12	2024-12-26	4	1	1	411	New Customers
4885	wilkinssabrina@example.net	Richard	Moreno	2025-05-13	48	6	9961.57	766.274615	2025-06-11	2025-07-28	2	1	1	211	Lost Customers
3336	dianeparsons@example.com	Kathryn	Scott	2022-09-18	417	4	9931.52	993.152000	2022-11-03	2024-07-24	5	3	1	531	Need Attention
2805	johnstonemily@example.net	Lisa	Walker	2021-11-05	151	10	9911.77	381.221923	2022-03-25	2025-04-16	3	1	1	311	Potential Loyalists
9261	katherinedaniels@example.org	Stephanie	Wang	2025-06-29	33	5	9907.01	707.643571	2025-07-01	2025-08-12	2	2	1	221	Lost Customers
3958	ilivingston@example.org	Cory	Wallace	2022-12-23	184	4	9904.54	825.378333	2023-10-19	2025-03-14	4	2	1	421	New Customers
1135	leslietorres@example.net	Christopher	Sullivan	2024-08-29	21	8	9895.25	659.683333	2024-10-04	2025-08-24	1	1	1	111	Lost Customers
9735	waynewall@example.net	Sarah	Fox	2022-06-16	3	11	9892.89	380.495769	2022-06-29	2025-09-11	1	1	1	111	Lost Customers
5780	richard00@example.com	Daniel	Henderson	2021-09-19	153	10	9891.61	520.611053	2022-03-11	2025-04-14	3	1	1	311	Potential Loyalists
6635	elizabethhoffman@example.com	Victor	Munoz	2022-10-03	250	12	9890.82	353.243571	2022-12-27	2025-01-07	4	1	1	411	New Customers
5437	sandratrujillo@example.org	Christian	Perez	2022-03-20	40	10	9876.28	429.403478	2022-09-16	2025-08-05	2	1	1	211	Lost Customers
